sessionId,sessionName,object,time,x,y,z,rotx,roty,rotz
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124288.3155031,0.08092475,1.751037,0.1777962,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124289.4381223,0.1028266,1.723523,0.1853597,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124290.560079,0.08313107,1.723853,0.1866274,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124291.6824749,0.07402015,1.756932,0.1814203,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124292.8056781,0.08168125,1.754714,0.1816397,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124293.9273329,0.08081698,1.752741,0.1755342,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124295.048884,0.2138495,1.731942,0.1201779,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124296.1717236,0.07615805,1.740006,0.1624023,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124297.294383,0.08610249,1.752342,0.1704168,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124298.4172747,0.08184886,1.75043,0.1701704,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124299.539556,0.07909679,1.747452,0.1611699,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124300.694498,0.07393956,1.744882,0.1539571,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124301.8125591,0.07095647,1.740479,0.1654311,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124302.936994,0.0895915,1.741559,0.1708524,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124304.062484,0.08300042,1.741939,0.174367,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124305.1836555,0.08463836,1.741991,0.1658655,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124306.3058705,0.08281589,1.741996,0.1640703,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124307.4278157,0.0838728,1.751947,0.1555935,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124308.5502455,0.08028865,1.749679,0.1455458,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124309.6832738,0.07772422,1.750861,0.1489343,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124310.802648,0.09189415,1.732174,0.1624472,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124311.926924,0.1022687,1.735487,0.1701536,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124313.0673203,0.1611817,1.740716,0.1723346,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124314.2743032,0.278791,1.744822,0.1518329,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124315.4041514,0.2356634,1.739279,0.1610833,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124316.5263958,0.245605,1.739306,0.1613189,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124317.64993,0.3243041,1.726189,0.1178798,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124318.7842674,0.3158724,1.725775,0.09277755,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124319.901868,0.2901878,1.729892,0.096156,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124321.0263014,0.2987764,1.729683,0.1027831,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124322.1488588,0.2697403,1.726907,0.0939638,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124323.2724001,0.2885149,1.703988,0.1136107,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124324.3938491,0.1573436,1.680743,0.2805267,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124325.5162718,0.1138282,1.64182,0.358182,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124326.6378598,0.1347833,1.628973,0.3676404,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124327.7602127,0.1311398,1.634286,0.3933421,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124328.8826473,0.122122,1.641305,0.3552434,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124329.994787,0.1151569,1.653799,0.3198156,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124331.1278152,0.1339905,1.643093,0.3314047,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124332.249026,0.1310041,1.693222,0.2935923,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124333.3717842,0.1380715,1.742233,0.2913088,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124334.493242,0.2088463,1.686345,0.3450419,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124335.6161907,0.2330086,1.729535,0.3244855,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124336.7386823,0.206605,1.753361,0.2893427,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124337.8603554,0.2172778,1.795689,0.2077575,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124338.983334,0.2270894,1.780849,0.1879233,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124340.1046767,0.2126415,1.66143,0.3538666,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124341.2275724,0.2168355,1.70487,0.3252601,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124342.349919,0.2340508,1.687864,0.3278518,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124343.4707725,0.2226686,1.662382,0.3725373,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124344.5941355,0.2188632,1.728229,0.3634204,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124345.7159286,0.3388782,1.764031,0.221154,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124346.8379476,0.2703731,1.7779,0.2207554,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124347.961079,0.2506227,1.804212,0.2247229,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124349.0876236,0.1912231,1.79108,0.2217761,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124350.2043734,0.1624641,1.766551,0.2539085,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124351.3274004,0.1352017,1.760303,0.2392843,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124352.4491625,0.1794152,1.76806,0.2273968,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124353.5724235,0.1588421,1.771714,0.2293918,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124354.693856,0.1938276,1.763836,0.2229138,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124355.824829,0.3031068,1.772727,0.2181995,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124356.9361691,0.1969116,1.766219,0.2415227,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124358.0607486,0.1212583,1.757658,0.2405707,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124359.1828132,0.1698978,1.793048,0.2318802,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124360.3048098,0.167177,1.778912,0.2375063,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124361.427089,0.2043719,1.738655,0.2554327,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124362.5530987,0.1871073,1.796028,0.2233673,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124363.6692832,0.1851661,1.791228,0.2184922,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124364.7920523,0.1871092,1.775262,0.2138633,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124365.9157255,0.2127287,1.795677,0.2348965,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124367.0382614,0.1925676,1.769999,0.3505511,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124368.1612518,0.1864038,1.771762,0.2561646,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124369.282774,0.1643653,1.766384,0.2390571,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124370.4050891,0.1639333,1.76564,0.2366887,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124371.5272052,0.1730597,1.774304,0.233858,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124372.6408935,0.1670649,1.767489,0.2471241,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124373.7718785,0.1754963,1.794286,0.2282042,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124374.8833818,0.1780696,1.792079,0.2310525,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124376.0134978,0.172169,1.76991,0.2198066,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124377.12769,0.1746275,1.769293,0.224075,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124378.260298,0.1681378,1.750022,0.244725,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124379.3820546,0.1807952,1.773857,0.2283412,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124380.504424,0.2945888,1.790129,0.1902097,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124381.6264422,0.3783138,1.776953,0.1606954,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124382.7492998,0.2436464,1.762926,0.2191252,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124383.8716667,0.181478,1.743099,0.2518098,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124385.0041246,0.217391,1.757571,0.2264546,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124386.1227138,0.1938636,1.772697,0.2180157,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124387.2478242,0.2154562,1.762719,0.218177,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124388.3688211,0.2426074,1.756479,0.2152131,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124389.4916975,0.242897,1.760226,0.2110128,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124390.6051042,0.2492208,1.76517,0.2177098,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124391.737137,0.2085063,1.760696,0.2348557,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124392.860917,0.3202984,1.760558,0.1999537,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124393.9828565,0.3580031,1.78939,0.1769038,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124395.1047695,0.3388038,1.776922,0.1689571,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124396.2267542,0.3359642,1.763483,0.1636904,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124397.348692,0.2712696,1.748481,0.2385716,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124398.4714475,0.1728842,1.719881,0.3402048,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124399.59327,0.1483574,1.720854,0.3127189,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124400.7152753,0.1382103,1.730201,0.2984676,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124401.8386052,0.1288297,1.716778,0.3070034,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124403.8223894,0.1238816,1.721689,0.2995461,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124406.3857205,0.1658459,1.749311,0.2314277,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124409.409278,0.2587626,1.794892,0.1553749,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124411.7236967,0.1873755,1.764958,0.1894821,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124413.7004848,0.1693339,1.756873,0.1969731,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124416.0899928,0.1401455,1.75362,0.2056644,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124418.296997,0.1306543,1.753413,0.2085485,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124420.0705879,0.1404839,1.758132,0.2072777,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124421.7704055,0.2422292,1.784467,0.1544381,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124427.5560164,0.2410624,1.78204,0.1377515,0,0,0
81a224600f3144b28d0fb98f2cb72199,unset,head,1734124429.80664,0.3748147,1.778252,-0.05214673,0,0,0
