sessionId,sessionName,object,time,x,y,z,rotx,roty,rotz
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117020.9132357,0.8841815,1.78878,0.6998404,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117022.0379755,0.88533,1.78955,0.6988829,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117023.1597521,0.8578825,1.791817,0.6932933,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117024.2819238,0.898025,1.789676,0.6850671,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117025.4041219,0.8902345,1.793887,0.6797662,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117026.5160165,0.8817556,1.790891,0.6797868,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117027.648435,0.8823485,1.784577,0.6938915,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117028.770254,0.9144893,1.781924,0.6850238,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117029.8931022,1.01423,1.781874,0.639636,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117031.0145206,0.8396847,1.788805,0.7166092,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117032.1274886,0.8536646,1.784326,0.7428681,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117033.2586246,1.035742,1.785958,0.7350001,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117034.3807027,0.937464,1.787389,0.6938113,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117035.5033514,0.9469736,1.78463,0.7127049,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117036.6261437,0.954644,1.78414,0.7082785,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117037.748265,0.952023,1.784655,0.6985075,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117038.860469,0.9485621,1.781526,0.7119811,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117039.992664,0.9511807,1.781015,0.7130444,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117041.1150758,0.9515994,1.779797,0.7198915,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117042.237723,0.945195,1.781358,0.719978,0,0,0
ea6d9997cf774cd8b09cb5ddd301effe,unset,head,1734117043.3497622,0.8829052,1.785237,0.6760734,0,0,0
