sessionId,sessionName,object,time,x,y,z,rotx,roty,rotz
a15726fa2ab241628bd9139071165c04,unset,head,1734125815.5975935,1.166618,0.625576,0.06617224,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125816.7203534,1.166394,0.6256939,0.06624615,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125817.8415337,1.166286,0.6258507,0.06639481,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125818.9630477,1.166696,0.6255443,0.0660333,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125820.0854063,1.260937,0.7042005,0.05764377,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125821.2078426,1.518472,1.192045,0.203964,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125822.331463,1.424634,1.373213,0.3627201,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125823.4539075,1.442831,1.423402,0.3478678,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125824.5750194,1.424431,1.722252,0.4221968,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125825.696834,1.45669,1.741112,0.4627813,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125826.818481,1.474973,1.710418,0.4568839,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125827.9420378,1.479099,1.711274,0.4569208,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125829.0635254,1.552455,1.793228,0.4259899,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125830.1864638,1.579951,1.530559,0.3857327,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125831.30795,1.665659,1.532114,0.4302327,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125832.4309783,1.649226,1.503594,0.4384119,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125833.5540867,1.550166,1.395142,0.4523669,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125834.6757295,1.519818,1.381212,0.4679787,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125835.797455,1.53622,1.372756,0.4494783,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125836.920221,1.58889,1.34619,0.4671381,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125838.0421424,1.615021,1.365307,0.4672795,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125839.1639585,1.60437,1.378221,0.4762966,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125840.28739,1.597447,1.381684,0.4723113,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125841.4089167,1.610599,1.41596,0.4265416,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125842.5325415,1.506836,1.508648,0.3963391,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125843.653168,1.651103,1.548869,0.5010809,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125844.7965279,1.5628,1.792711,0.5419288,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125845.9157083,1.583726,1.765234,0.5434008,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125847.0813699,1.61282,1.751159,0.560491,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125848.2113159,1.592178,1.747618,0.5561931,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125849.3301632,1.556459,1.795423,0.565668,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125850.4537861,1.494602,1.834042,0.5796036,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125851.5757122,1.505708,1.842926,0.5348365,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125852.6987255,1.522415,1.850707,0.4915184,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125853.8209884,1.510956,1.865065,0.4848869,0,0,0
a15726fa2ab241628bd9139071165c04,unset,head,1734125854.9418106,1.473055,1.872272,0.5377654,0,0,0
