sessionId,sessionName,object,time,x,y,z,rotx,roty,rotz
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121751.1313083,0.4871547,1.914768,-0.1954497,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121752.254178,0.505384,1.899553,-0.2047414,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121753.376194,0.4823163,1.901811,-0.1881506,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121754.4982688,0.4705834,1.900154,-0.1901521,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121755.6199763,0.5056999,1.83938,-0.1909338,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121756.743398,0.8841679,1.52741,-0.2422683,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121757.8658564,1.00197,1.336292,-0.2020244,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121758.9864302,0.9084728,1.674752,-0.125273,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121760.101795,0.3473234,1.936407,-0.03113937,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121761.2318246,0.2348933,1.871176,0.2886615,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121762.353236,0.2086551,1.863403,0.2327996,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121763.4748583,0.264396,1.876574,0.09241652,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121764.5979722,0.0371449,1.876612,0.07995403,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121765.7206333,0.1756079,1.855428,-6.318092E-06,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121766.8441615,0.06799936,1.886388,0.116534,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121767.9648254,0.137176,1.798223,-0.004622877,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121769.0873988,-0.09333408,1.898449,0.04455179,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121770.211047,-0.02265155,1.876988,0.2305076,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121771.3317473,-0.1405609,1.866859,0.2034066,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121772.454654,-0.07834017,1.876121,0.2100626,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121773.576768,0.02462292,1.865732,0.2382676,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121774.6976323,-0.1310474,1.846889,0.2347021,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121775.8205838,0.001355648,1.838196,0.2374418,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121776.9428496,-0.0006275177,1.883666,0.2037411,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121778.0654087,-0.004902363,1.894748,0.1915039,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121779.1902835,-0.02517283,1.877277,0.1955197,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121780.3095298,-0.009133697,1.914806,0.1818385,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121781.4310107,0.001945257,1.924655,0.1990345,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121782.5512257,0.005757332,1.930101,0.2231253,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121783.6747122,-0.04152954,1.925704,0.2102628,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121784.7977798,-0.00834322,1.870405,0.2111298,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121785.9199042,-0.009134293,1.882004,0.1989215,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121787.0430486,-0.001554251,1.905889,0.205521,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121788.1646125,-0.01955855,1.94024,0.2034836,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121789.28784,-0.02972281,1.934005,0.1686974,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121790.4098058,-0.03526235,1.939379,0.1886095,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121791.5326838,-0.03705323,1.935676,0.2354017,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121792.6543572,-0.0524441,1.929103,0.2090981,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121793.7757137,-0.1063977,1.936442,0.2120847,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121794.8977802,-0.0520798,1.913484,0.2450991,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121796.0192504,0.03543115,1.902615,0.2095425,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121797.1417675,0.1286123,1.906032,0.1506559,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121798.2647927,0.2157357,1.919637,0.1255956,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121799.3875206,0.05517507,1.927986,0.08186507,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121800.508727,0.1860545,1.904357,0.03577781,0,0,0
f0443fc6838a434391a1009dc9bb6044,unset,head,1734121801.6304543,-0.04418159,1.909037,0.2561523,0,0,0
